ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
5.06,10.47,-0.01,1.32,-0.44,-0.18,377176,5
5.11,10.62,-0.24,1.32,-0.51,-0.18,377177,5
5.16,10.77,-0.49,1.31,-0.58,-0.17,377178,5
5.21,10.91,-0.73,1.3,-0.64,-0.15,377179,5
5.25,11.03,-0.99,1.27,-0.7,-0.14,377180,5
5.29,11.15,-1.25,1.24,-0.76,-0.12,377181,5
5.33,11.25,-1.52,1.2,-0.81,-0.1,377182,5
5.36,11.33,-1.78,1.14,-0.86,-0.08,377183,5
5.39,11.4,-2.04,1.08,-0.91,-0.05,377184,5
5.41,11.45,-2.3,1.01,-0.96,-0.02,377185,5
5.43,11.49,-2.54,0.93,-0.99,0.01,377186,5
5.45,11.51,-2.78,0.85,-1.03,0.05,377187,5
5.45,11.52,-3.01,0.77,-1.06,0.08,377188,5
5.44,11.53,-3.24,0.68,-1.1,0.11,377189,5
5.42,11.51,-3.45,0.59,-1.12,0.14,377190,5
5.4,11.49,-3.66,0.49,-1.15,0.17,377191,5
5.36,11.46,-3.85,0.4,-1.18,0.2,377192,5
5.32,11.42,-4.03,0.31,-1.2,0.22,377193,5
5.27,11.36,-4.2,0.21,-1.23,0.24,377194,5
5.21,11.3,-4.35,0.12,-1.25,0.25,377195,5
5.16,11.24,-4.49,0.03,-1.27,0.26,377196,5
5.08,11.15,-4.63,-0.08,-1.3,0.27,377197,6
5,11.05,-4.75,-0.19,-1.32,0.27,377198,6
4.93,10.97,-4.83,-0.28,-1.34,0.26,377199,5
4.84,10.86,-4.9,-0.38,-1.35,0.25,377200,6
4.77,10.76,-4.95,-0.47,-1.36,0.25,377201,5
4.7,10.67,-4.99,-0.55,-1.36,0.24,377202,5
4.62,10.57,-5.01,-0.64,-1.35,0.23,377203,5
4.54,10.46,-5.01,-0.73,-1.34,0.22,377204,5
4.45,10.36,-4.99,-0.82,-1.33,0.21,377205,5
4.34,10.23,-4.95,-0.94,-1.3,0.21,377206,6
4.25,10.1,-4.91,-1.04,-1.28,0.2,377207,5
4.16,9.97,-4.85,-1.14,-1.25,0.2,377208,5
4.06,9.84,-4.77,-1.24,-1.22,0.19,377209,5
3.96,9.69,-4.68,-1.33,-1.18,0.18,377210,5
3.87,9.55,-4.58,-1.42,-1.14,0.17,377211,5
3.77,9.4,-4.48,-1.5,-1.1,0.15,377212,5
