ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.40762,-3.50273,-0.334961,10.0441,15.1779
9.42915,-3.48599,-0.337354,10.0586,15.1752
9.45068,-3.46685,-0.344531,10.0724,15.1726
9.46743,-3.4501,-0.344531,10.0824,15.1702
9.49136,-3.43574,-0.346924,10.1,15.168
9.51528,-3.41899,-0.351709,10.117,15.166
9.53682,-3.40703,-0.368457,10.1338,15.1639
9.55356,-3.39507,-0.368457,10.1456,15.1617
9.58227,-3.3855,-0.366064,10.1693,15.1592
9.60142,-3.37832,-0.375635,10.1853,15.1561
9.61099,-3.37114,-0.397168,10.1928,15.1525
9.61577,-3.37353,-0.411523,10.1987,15.1483
9.62295,-3.37832,-0.413916,10.2071,15.1437
9.62773,-3.37832,-0.430664,10.2123,15.1389
9.62773,-3.37593,-0.440234,10.212,15.1342
9.63252,-3.38311,-0.44502,10.219,15.1298
9.64209,-3.3855,-0.45459,10.2293,15.1256
9.63491,-3.39268,-0.466553,10.2254,15.1214
9.63013,-3.39268,-0.47373,10.2213,15.1166
9.61816,-3.40225,-0.483301,10.2136,15.111
9.61338,-3.40942,-0.478516,10.2113,15.1041
